date,review,rating,isEdited,userName,title,Country
2022-02-16 03:23:00,"Can send invitations for others to view my health data but can’t receive any. Tried restarting the phone, signing in and out of iCloud, and uninstalling/reinstalling the app but nothing works",1,False,joh212121,Not receiving health sharing invitations,US
2021-11-03 22:40:15,"I love this app but recently, the app has been shutting itself down whenever I try to click on my cycle tracking. I need some help figuring out wth is going on",2,False,Bender-Spicer,Help,US
2023-04-10 23:50:50,I used to like this app just to track my movements but now I can’t open the app without agreeing to enable notifications . There’s no option to skip or anything. Lame.,1,False,Nbamaz,Makes you enable notifications,US
2023-03-27 22:52:13,This app is terrible!  Does not recognize or register the correct data from Fitbit app as far as steps and other health data. It is probably totally worthless. Tried syncing with other health apps and does not sync !,1,False,Boom5117,health,US
2023-02-25 03:22:20,"It’s helpful in tracking the length of my cycles. Please add other symptoms to the checklist, such as joint pain, and emotional symptoms related to PMDD.",4,False,Dw956,A good start but lacking,US
2022-12-21 06:15:03,"This could be really helpful, but I can’t edit my medications, only archive them. I don’t understand this!  So close to being a great tool…",2,False,keating3000,Why can’t we edit??!?,US
2022-01-08 13:01:31,"Please add ketone levels next to blood glocuse, not just for us keto lifestylers but ketone levels are also important to diabetics. Also, perhaps an automatic GKI calculation.",4,False,Shoos,Ketones,US
2021-12-27 21:54:02,With the new updates. It’s not counting steps as well. You have to close and open the app at least 5 times to get it to give you an accurate. Before  the update it was perfect. Now it’s just so obnoxious,1,False,Meg50,Gotten so bad,US
2021-12-23 13:30:07,This would benefit immensely from a read-only iPad view,4,False,R4z3rsPar4d0x,"Good, but rally lacking without an iPad app",US
2021-11-24 02:15:15,"I can’t really use my app . Every time I try to update the cycle tracking it never lets me , the app immediately closes out like it crashes constantly .",2,False,Blessed_ambition,Trash App,US
2022-11-01 00:48:02,Hard to figure out that you have time period setting at initial setup,3,False,zombies_goblin,Medication period,US
2022-12-06 18:07:37,Someone seems to be using this change settings & views & do activities I am not doing on my phone remotely & to access & control my phone illegally & police & FBI do not help.,1,False,RAE but Hillside Ray,Allows someone to access phone illegally,US
2023-03-22 17:15:06,Very helpful period tracker just wish I could add symptoms and there was a space to make notes,3,False,Cla.Bal,Helpful,US
2022-08-06 00:45:07,"I use the iPad for various exercise apps,  my eyes are getting older and the iPhone screen is too small.  No apple health in iPad has me off looking for alternatives.",2,False,llamaswill,Does not work on iPad,US
2022-07-21 07:05:55,Like how Apple ruined the calendar app this app is as bad. All the steps and calories burned no longer work. Pay a lot for Apple products but apps keep getting worse. Apple is so big they no longer care.,1,False,Orwood,Should work,US
2022-12-05 21:19:02,Doesn’t always track my steps.  I can walk several blocks without it tracking my movement at all.,2,False,IH895,Doesn’t Have A Clue,US
2022-12-01 05:33:07,"I feel a factor should be added to the cycle tracking, tubal ligations.",3,False,bbgrl525,Great start on cycle tracking,US
2022-09-21 03:18:54,The app no longer syncs consistently with Weight Watchers. You either have to manually enter the data or turn off/on syncing/sharing from inside the app. Very frustrating.,1,False,rogan713,Weight Watchers issue,US
2021-12-23 13:05:01,"Spent the time to update this app with my medial info - tried to go back to access it - can’t find it.  Obviously this is just a info collection app not a tool
To help you!!!",1,False,Chuck-O-Luck,Don’t waste your time entering information,US
2022-12-17 14:16:45,I love Apple products but this app is the worst.  The interface is not user friendly and it’s unreasonably difficult to navigate.  I hope they do an overhaul to this app bc it could be so much better.,1,False,donothaveanickname1,Horrible app,US
2022-06-08 14:22:13,"Heart App. 
Not very user-friendly. It says you 
can cancel any time, but how? I see no link leading to that or do I just delete the app. 

I will be removing any charge I get from this company.",2,False,cm3141,Heart app.,US
2022-02-25 06:30:52,Trash app it shows everything but the amount of calories you burnt other than that it’s a good app,2,False,sjsjsjsjsjssjjs,Doesn’t show calories,US
2023-05-03 01:25:44,"It has ruined my old alarm app.  For
Reason it makes my song choice quieter.  I have a hearing loss.  I really hate it.  I can’t find how to deactivate  the app, it does not show on my screen!",1,False,Angry1954,Health app driving me insane,US
2023-04-02 22:57:33,Really need bowel movement tracking instead only tracking of constipation & diarrhea. Thank you,3,False,useful good,Please please add bowel movement tracking!!,US
2022-05-01 02:56:12,"My medications used to be ready available now hunt and search 
Not user friendly",2,False,sxchhnn,Gone down,US
2021-10-27 19:22:49,Lots of Features And Settings! Privacy that I See! Pretty Good 👍,5,False,Max to 12,Good,US
2023-05-02 11:39:53,Please add an ‘other’ option to log daily symptoms not listed. Or add ‘sinus/allergy symptoms’ . Please.,4,False,yaardlife,Cycle Tracking,US
2023-03-29 22:02:15,Don’t quite understand why. It’s so much easier to analyze the data on my larger screen. Please make the app available for iPad!!!!!!!!! PLEEEEEEASE!!!!,3,False,AKHITK,No app for iPad,US
2023-03-14 11:42:01,"After years as a trainer, I love the date storage but very little versatility.",3,False,Home school Moma,"I want to like it but if compared to fitbit, 1 star",US
2022-11-25 03:37:56,"Coordination with multiple apps (ie clock, focus,) and alarm / notifications is tiresome. So everything except some medical records are disabled. And, reminders and lectures about sleep are lost on me.",2,False,Toast_office,Cumbersome,US
2023-01-15 19:06:02,This app has disappeared from my phone. If I go to the App Store it appears to be on my phone & states “open”. When I do open it it shows my info but the icon is not actually on my phone.,1,False,WMU alum,App loss,US
2022-10-27 18:14:14,My healthcare provider corrected some data and the changes are not showing up.,2,False,jstaelens,Does not update,US
2022-11-04 15:17:05,I like the fact that I can add it all here.,5,False,"willy;,",Review,US
2022-07-23 15:51:10,All of a sudden it’s not letting my add my period. I’m trying to keep track of them for my doctor because my cycles have been super long and now it won’t let me add this one and I need to.,1,False,BabyCakes2113,Won’t let me add my period,US
2021-11-29 03:44:53,I use this app to track my cycle and the last two i haven’t been able to launch.  The app opens but when i go to menstrual is closes immediately,1,False,CBL83,Buggy,US
2023-05-24 22:44:22,The app constantly freezes and doesn't track properly. Why is it that 3rd party devs make better apps than the phone creator? Total trash in all aspects.,1,False,apexslayer,This app and developers are trash.,US
2022-05-13 13:28:12,Would like to be able to sync the Fitbit app with this app.,3,False,BaCoooooock,Sync with other fitness apps,US
2022-11-17 10:23:59,"Usually I click on “Add Data” in BMI and it calculates for me. Tonight it calculated my BMI at 5.49… I’m short, but not that short.",3,False,cabbri,Great App but Last Update has Issues,US
2021-11-03 17:18:21,"Please fix, I used the cycle tracking often and now it just crashes/closes when I try to open it",1,False,simply1susan,Cycle tracking crashes,US
2023-04-18 04:46:16,"Since this is an Apple installed app I am stuck with it. Would like to free up some memory as I do not use it, having no inclination to put private data in a specific app.",1,False,psiute,Can not offload,US
2023-03-27 23:57:50,"Loved the LG Health app.. Apple does a poor job with this app.  Not user friendly, can’t add own workouts, difficult to navigate. Keep trying Apple- I know you can do better!",1,False,Mandts,Not user friendly,US
2023-03-14 01:58:21,I would document a lot on this app and loss it all because it just randomly stopped working. Wouldn’t open or load anything.,1,False,jffunfjnnuffnhefffnhfnffu,Horrible,US
2023-01-18 03:21:47,Sharing feature doesn’t work,2,False,TButler8106,Sharing,US
2023-01-04 18:53:18,I think it’s a good app to have.,5,False,Dtmpeace,Thumbs up,US
2022-11-28 03:36:17,"I like the period tracker. With that said, can you add a notes to > Cycle Tracking > Other Data?
Thanks!",3,False,13-mini,Add Notes,US
2022-10-12 20:44:13,"I love my Apple products, but the Sleep portion of this app is so inaccurate it makes the rest of the appsuspect. What’s the point if I can’t trust it? I’m charging up my old Fitbit.",2,False,TTTuckerball,Not trustworthy.,US
2023-03-29 06:47:38,"Sleep notification is like zombie. No matter what I do, it sends banner, notification even after everything is off. Super irritating.",1,False,Shuttermon,Sleep notification is like zombie,US
2022-06-12 10:24:46,The tracker for weight doesn’t maintain the info entered. It’s been happening about three months.,3,False,TallBluesFan,Measurements of weight,US
2023-01-31 17:41:43,I turned this data collection off somehow last May & can’t figure out how to turn it back on.,1,False,Llendersman,Hard to navigate,US
2022-09-23 20:07:44,I check my heart and it will go from 75 to 66 to 63 to whatever all in less than 5 seconds!,2,False,Yettiemom,Heart Rate changes by the second!,US
2022-08-29 15:52:48,"I deleted most of my data but my device 
with my name is there when I click it goes 
to my photos so. It’s seems my health app
is hacking me to see all my photos!!! I have to delete it Apple",1,False,Andr8583,Hacked,US
2021-11-25 16:10:54,Shows I walked 3.4 miles on a route I know to be 5.6.  If it's that wrong about the distance I've walked I'm sure the steps are just as off.,2,False,MetsIslesGiants,Very inaccurate.,US
2022-03-11 02:41:32,"adore this app 
like just let me adore you like your the only one I’ll ever love- harry styles ????",5,False,444nickname,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🥶🥶🥶,US
2021-12-15 00:51:30,It’s an awful app in terms of tracking activity or fitness - doesn’t okay well with others,1,False,Jdsacannon98,Never syncs or shows accurate data,US
2021-11-26 03:03:27,Sleep app is really awful. I know I can download other apps. But you kind of hope apple will knock it out of the park and they don’t. It’s lacking in a lot of areas.,1,False,locsphere,Sleep monitoring is terrible compared to competitors,US
2023-04-12 01:24:32,"This application would be so much more useful to users who have other fitness trackers besides the Apple Watch.  Why not include interfaces to Fitbit, Garmin and such.",1,False,top TV get th,Allow other trackers to sync data,US
2021-12-31 00:59:57,I would love to see the app give a yearly total for miles walked/ran and not just a daily average.,3,False,YogiJen13,Yearly total,US
2023-02-22 01:50:45,"Crashes constantly, won’t transfer data, alarms are a joke. Just another awful app for iPhone. Seriously iPhone apps are simply the worst.",1,False,PJSBend,"Glitchy, terrible app",US
2022-12-04 01:22:01,"Have some issues…… including a sleep schedule that’s set but never correct. If I set a bedtime
for 10 on Saturday for instance, the app picks up Thursday’s 9 pm… not the greatest.",2,False,Crispy Amy,Very Glitchy,US
2022-07-22 15:15:19,Disappointed by how badly this tracks steps - massively underestimated how many steps I take.,2,False,generalteddie,Poor step tracking,US
2022-06-28 21:27:42,Please provide a way to delete past cycle tracking quickly and easily.,1,False,Xf2007,No way to delete cycle tracking,US
2022-05-12 14:05:01,The app is terrible at tracking my sleep patterns because I sleep in a hammock. It's always late as to when I go to bed and it's always early about me waking up.,1,False,WDayneHS,Sleep Tracking Doesn't Work With Hammocks,US
2021-12-15 01:21:07,"I don’t understand why there’s no copper iud option in contraceptives, only hormonal.",4,False,begreenetea,No Copper IUD option ??,US
2021-12-12 03:43:45,Will you please cancel your app permanently. I do not work out or walk with my I phone on me. You keep telling me I need to do stuff- but the joke is you don’t know I work out 5 to 7 times per week.,1,False,fedupwthu,Health app,US
2021-11-12 21:10:16,"Hi, this app is really usefull, but recently it has delay in counting steps while walking.",4,False,havename,"Health data, step,s counting",US
2023-05-08 14:20:15,"It would be nice to have a headache/migraine tracker with location, type of pain, triggers, relief, etc.",4,False,Jazzym91,Migraine/Headache tracker,US
2022-08-03 13:18:01,Has nothing to do with health and how to be healthy.  Just tracks medical information.  It would be refreshing if a health app helped you be healthy and tracked your progression of improving your health.,1,False,tray is the best,Medical history app,US
2022-01-29 18:42:10,"Every time I try to open my menstrual cycle section, the whole app closes itself. So I can’t track my periods with this app until it stops shutting down.",1,False,zerooostarsss,App Shuts Down,US
2022-01-06 16:35:49,I am walking right now using it I was not keeping track of myself at all. If I shut it down and then re-open it it catches up but it’s not doing it actively.,1,False,Alibi,Grossly inaccurate,US
2023-05-26 16:12:31,I had high hopes for this app. I walk nearly 4 miles during the week and the app only gives me credit for 3/4 of a mile.,1,False,Disappointed Roscoe,Disappointed,US
2023-04-25 15:03:17,On my iPhone this app has started NOT counting every flight for the last 5 - 6 days,2,False,don't want the review,Flights,US
2023-04-08 23:13:27,"It says I’m sleeping when I’m reading, for hours. It registers if I actually get out of bed to walk but that’s about it. Very disappointed!",1,False,Wish this coukd be fixed,Sleep app is so way off it’s shocking it is listed,US
2022-08-04 13:24:44,So our Apt. building has stairs they have T least 16 steps each. By the time I’m done with my laundry I have done 12 flights of stairs. This app is ridiculous. I can only have 2 flights? Come on??!!,1,False,Nanas960,Stairs,US
2022-07-24 22:51:34,Takes far too long!  Find something else to use.,1,False,Bronco and jugular,Update of number of steps and miles,US
2022-03-16 21:26:05,I like keeping track of my steps. But this app is not a good one for it. I have to keep on refreshing to see how many steps I have really annoying,1,False,Shell6262,Steps need to update,US
2022-03-09 16:15:20,"EKG and related apps have trouble if you’re resting heart rate is lower than 50 bpm. Mine is 38-42 bpm. Can there be a mode for people with low bpm? Not everyone with low bpm are ill, most are just athletic.",2,False,jonryanw,Heart rate limitations,US
2022-09-11 05:42:25,I just never use it and I can't delete it,3,False,tateadog,I'm not against the idea of this app,US
2021-11-03 00:24:19,"When are you going to fix this????

Since the update, I haven’t been able to enable adventure sync on Pokémon Go because health isn’t reading its data!!!! Please fix this asap",1,False,yomamafeetstank,Pokemon Go,US
2023-03-11 15:49:24,Went to check in my cycle and all my information is gone,1,False,liv195793,Where is my information,US
2022-11-03 02:33:31,I’m sorry this app just isn’t something I like having and I never use it the aromatic sleep setting is annoying besides that it’s not that bad.,1,False,littlesufergirl,Sorry,US
2022-10-16 01:22:32,You have to be,4,False,MissKatAttack,the,US
2022-10-04 22:14:13,Please let adults listen to music at volumes they choose without hearing loss crap. Some people have Bluetooth in cars and enjoy to control volume via the vehicle..,1,False,Thetaprock,Aggravating,US
2022-08-18 03:51:25,I really like the app - it’s super useful. Please add netball in the activity lists.,4,False,Lekooo_24,Great App where is Netball as an activity,US
2022-09-13 21:44:02,Add a color option to the “had flow”,4,False,Pippadawn,Period tracker,US
2022-04-09 14:14:34,What’s wrong with your system why did this app always freezes,1,False,ooooooooobuy,Always freezes when using,US
2021-12-15 06:20:36,"My Peloton stopped synching after one of the last updates. I can see the data in the files of the health app, but it’s not syncing to my activity. It stopped syncing in August and is now December.",1,False,Her_Hiness,Peloton,US
2021-11-25 04:09:57,I would like to figure out how to change it thank you,2,False,jaredsaylo,I have it set up in kilometres on centimetres when I’m American,US
2021-10-28 19:13:26,With iOS 15 I have to force close the app and then reopen to see the current step count.,2,False,dhfrs,Steps don’t update in iOS 15,US
2022-10-16 18:53:29,"I used this app yesterday and it was great. Now today, I can’t even fully open the app unless I enable notifications. Nope. Not gonna happen.",1,False,Wind Band FM,Just horrible,US
2022-09-28 19:17:31,This app should be delete able!! Apple has no rights over health and such an app like this should never be mandatory unless there is some ulterior motive here coming up.,1,False,@ppleuser83,Privacy,US
2022-09-17 20:31:49,Why is this called Apple health but when it's downloaded it's called health? Why are there barely any reviews or installs? IDK how a fake app was able to be installed on my phone...,2,False,kfosksb,POSSIBLE FAKE APP,US
2022-11-07 20:09:35,I think it’s pretty cool of how many you take in a day!,4,False,Trinity!!!!!!,Pretty cool app,US
2023-03-04 16:40:20,"Setup sleep tracking, worn the watch ultra all night. No data shows up. Tried pairing-unpairing, restarting, but nothing works.",1,False,Ambreen2006,Sleep data not tracking,US
2022-11-27 23:11:59,This app has completely stopped working as of 5 days ago. Fix it and I’ll change my review.,1,False,Angry Cutomer,Isn’t working,US
2022-04-23 18:08:05,I like this but there isn’t a mental health option,4,False,sunnybunnysnine,I like but…..,US
2022-02-11 21:24:44,I keep track cycle Blood period.,5,False,Faither92597,Beth,US
2022-11-01 00:23:36,"Please, Healow is all over and they don’t sync with the Apple Watch",3,False,יאו יאו יאן באלגן,Need to be contacted to way more clinics,US
2022-11-11 18:08:45,I work out almost daily and have a resting heart rate of a professional athlete but my cardio fitness is “below average”? Thanks for giving me something to needlessly worry about I guess…,1,False,Jbird4769,Thanks for the anxiety,US
2022-08-06 13:33:38,My health app icon disappeared from my phone face. I can see it in settings only. Any ideas how to get it back. I can not get the app back on my phone. Help please!!,1,False,Justkal,App disappeared,US
2022-04-29 16:13:24,Can no longer add workouts with the new update extremely unhappy.,2,False,JD007!,New update,US
2022-04-19 20:20:38,"For some reason when I connected my health records, they keep putting it in metric instead of imperial and I can't figure out how to change it.",1,False,arlee94,Wrong units,US
2022-04-03 12:50:50,"With the latest IOS update , Inapp search doesn’t work .",2,False,RajeevShanbhag,Search doesn’t work,US
2021-12-17 18:36:01,App hasn’t worked in weeks and anything that connects to it bugs out too.,1,False,kmcca006,Hasn’t worked in weeks,US
2023-02-05 19:50:43,Can’t keep track of distance. Skied 12.1 miles this morning. App says my days total motion 3.2 miles after ten hours of on my feet work and aforesaid ski b,1,False,banksiana,Woefully inaccurate.,US
2022-10-31 11:07:47,"Apple Health is a good app, but it’s fitness, steps, and sleep functions are not accurate.",3,False,FIREEE!!!🔥,"Good app, but not very accurate",US
2022-08-03 18:11:33,"It need to be added to an iPad bc some people may not have a phone . We need it on an iPad, pls read Apple",3,False,Jzazmom,Add it to an iPad,US
2022-10-21 12:22:04,The new update won’t open unless I enable notifications - which I don’t want. Made the app completely worthless.,1,False,floridaflicka,Recent Update Made App Non-Functional,US
2023-05-22 14:32:44,"I walked over 10 miles yesterday the app says I walked 668 steps despite the activity app logging my miles. It says that I only stood for 2 hours, despite being on my feet all day at work! It says that I only burnt 41 calories and worked out for 6 minutes, the activity app disagrees! Closed all my rings. Please fix this! Ok so I have 2 phones, both have the same Apple ID one watch paired… Lately the health app isn’t showing my stats from the watch at all. The phones barely update all month! I’d like to add that I also purchased a Fitbit and paired to one of the phones, nothing shows up. And it’s not syncing any of my health information from the app (I.e. it will not update my cycle at all despite the health app having an accurate log of it). Please at least fix the issue where neither phone now sees data from my watch.

So, I’ve been allowed to have my phone with me at work. Now I wear a watch and carry my phone in my hip pocket at all times. There is a huge difference between the activity app in my watch and the health app on my phone! How can I lose miles upon miles every single day? I was under the impression the phone must be at waist level or below… My hip pocket! So the phone somehow misses an average of 5 miles a day.

I’ve come to the conclusion that my heart rate has to be up for either to really log exercise. Some days it will say I’ve climbed over 18 flights of stairs, when I have just gone down one, other days it will say one flight when I have gone over 20!",3,False,SeriouslySonya,What’s wrong with this app?,US
2022-05-16 14:37:40,Very helpful in understanding yourself.,4,False,Mandee24,My experience,US
2022-07-20 15:46:13,"simple & straightforward tool for setting goals. 
this is not a medical records app.
 
most healthcare provider’s offer a ‘my chart’ app. then, one can have both - a goal setting and health improvement app & alongside, one’s medical provider health records app. 

also, though pricey, one can purchase a hard copy of one’s medical records from one’s past providers to keep on hand.",5,False,matilijapoppy,great tool for assisting with health goals,US
2022-12-19 17:50:14,"Worked for awhile but stopped syncing in February of 2022z even when I open the ifit app.

As of the end of 2022, still doesn’t sync",1,False,Disney = ruined it,Not syncing to ifit or sleep number,US
2022-04-02 03:34:59,Please make update for the 4 shot!!! Thank you very much 😉 👍🏽 I love the App 💙❤️,5,False,manparfas 72,Vaccine COVID-19,US
2022-02-08 03:28:36,I got a suggestion saying “how to add vaccine cards.” Then I went to delete the app from my phone and was unable to. I don’t want any apps contributing to the loss of liberty.,1,False,pleasestahpnow,Terrible app,US
2021-12-22 23:03:11,"Since the update my step counts are off. I can not get a real-time count, I get it in spurts. It’s annoying and would like it fixed",1,False,Maestromorris,Step count off,US
2023-02-01 20:02:46,"For some reason this app has stopped picking up my weight log-ins fr the Noom app and of course, neither will this app allow me to manually log in my weight!😡",1,False,Chic Mom2,Fix it!,US
2022-09-30 01:18:11,The ecg app on the watch doesn’t work since the update to iOS 16. I have cardiac issues and rely on this when my heart acts up. It’s a shame it doesn’t work anymore.,1,False,shellstoll,ECG,US
2023-03-19 14:44:48,"it’s very good for information on physical health topics, but can you please add mental health topics?
Thanks!",4,False,SUGA PIKACHU!!!,Okay,US
2022-01-03 11:21:46,"This is the most annoying app in the world kinda like parental control. 

Please let me listen to my music and do as I please I hate iPhone because of this app",1,False,jkwweerr,Hate this app,US
2021-11-28 06:23:10,Used the cycle tracking for my period faithfully until it started crashing!!! Please fix!!,1,False,ndnMomma,Appreciate cycle tracking,US
2021-11-02 11:57:02,"Can not find app , it disappeared for Home Screen, only way to get it is search.",2,False,88doug,No app on iPhone,US
2023-06-04 20:31:09,Omg this was really annoying. I sprinted 3 miles and I checked my calories and it said 0 and I’m really mad about that,2,False,Charlotte incalcaterra,Dumb,US
2022-10-27 11:34:31,"if you can add section of the quantity of the tablet medication automatically count down when i register i take the medicaion , this help me and alarm me if the quantity near to finsh",4,False,Aboooody07,suggestion,US
2023-02-27 09:33:26,The new update erased everything! How can I get it back? I had years of tracking!,1,False,justice.w,All of my data is gone?,US
2022-11-19 13:07:05,This app seems to not be working properly. Not able to get out frozen on screen.,1,False,nscott2,Frozen app,US
2022-06-16 21:12:39,I have a ResMed sense 11 with Bluetooth support it would be nice to see some integration.,4,False,American Noir,No ResMed CPAP support yet?,US
2023-05-18 20:04:31,This app is a nice way to monitor the progress of good health.,5,False,Mrs.Loisweiner,Health,US
2021-12-26 04:37:02,I want this turned off. I’ve tried everything. Fix it now. Or let me just delete the Health and Fitness apps,1,False,wingbme,Headphone Notification,US
2022-11-11 21:45:30,Great app,5,False,[Explosion],Easy to use,US
2022-12-28 14:16:13,"The app is great to show my health and all, but there are actual ads in a stock app and really, no simple “plus” button to add a manual workout?",1,False,Giovannir25,No Button to add a workout,US
2022-01-20 04:36:04,After the last update it has not worked right at all. It does not sync with the Peloton app!,1,False,Jaymecita,Horrible,US
2023-05-03 18:50:36,I prefer to use Apple’s Health app to track my menstrual cycle. I would like to be able to add symptoms and see predictions via widget oppose to opening and searching the Health app.,1,False,user7496,Add Widget,US
2022-11-23 22:25:48,Organize it to some intuitive degree! Let me put it on my ipad please! And why can’t i rotate the screen either?? You programmers are lazy and thoughtless,1,False,unhappy user #122546,"So disorganized, poorly made. Bozos",US
2022-06-03 14:52:53,"With last iOS update inaccurate step count, and the app lags",1,False,Disappointed Khloe fan,With last iOS update inaccurate,US
2021-11-27 21:57:37,Started out to be a terrific app and then everybody had to toss in there good ideas and now it is totally mucked up. Utterly useless and confusing. If it’s not broke don’t fix it!,1,False,Rumblestilskyn,Botched by good ideas,US
2021-12-07 05:40:34,I hate that I have to register sleep goals before I can access the alarm function in my clock app. Makes me want to replace the native alarm app,1,False,BradyPower,Clock,US
2023-02-02 13:59:41,"As usual, an apple app is mediocre as can be but you can’t uninstall, and it has all the issues linking to any non apple (aka better) fitness and health tracker.",1,False,tuxhtxutvhvj da ad uvib,Ugh,US
2022-05-19 02:19:49,How do I delete the timer 🥺,4,False,nike the dude,Help please,US
2022-07-24 11:48:44,Why did it not record my speed today?,1,False,Enb1234567890666,Why did it not record my speed today?,US
2022-04-16 02:25:32,Very inconsistent distance tracking. Traveling the same distance on two different days results in vastly different measurements,1,False,Keysearcher,Total garbage,US
2021-11-05 12:42:25,The app has stopped refreshing data frequently. The steps count and walking distance cannot be refreshed.,1,False,mhmdyaouest,App lag,US
2023-02-08 15:35:32,Walking distance is woefully inaccurate; not even close.,2,False,auntjake,Inaccurate,US
2023-01-08 03:27:48,"It is hard to navigate, it’s not very accurate to what I’m doing.",2,False,Mhdhdhfuf,4/10,US
2022-11-03 16:58:58,I recently purchased an Apple Watch 8 and the temperature feature on the app does not work. It’s difficult to get support.,1,False,jrogere1,Support,US
2023-04-20 13:00:50,It’s hard to locate anything.,1,False,Peaches peaches peaches,Not user friendly,US
2022-11-28 06:49:46,Seriously so frustrating that you have to add active and passive calories burned. Just give us what we want apple! Please.,1,False,Teastyliousy,Total calories Burned please!!,US
2022-06-01 15:36:39,"Please consult with an actual human female. There’s so much more to our menstrual cycles than flow, pain, and mood swings - fatigue, hot flashes, diarrhea, migraines, nausea, chills, vomiting. Get the picture?? Good, now get with the program.",1,False,fadosm,Abysmal Cycle tracker,US
2022-05-19 23:47:13,"It’s freezing and unable to track my steps very bad 
Sent from my iphone 13 pro max",1,False,nader mustafa,Freezing,US
2022-06-08 15:45:45,"I like the app, but add “housework and yard work “.",4,False,Hmcgaugh,More categories,US
2023-06-06 03:43:02,App will not let me correct my information. Cannot use this with erroneous information,1,False,Leehinson,Review,US
2023-03-01 01:21:04,I like it but it doesn’t work out for me for me to love it,2,False,lulu I can't 🍊10312012,I like it but it doesn’t work out for me,US
2023-02-08 20:46:43,Did the last iOS update and now the sleep part of this app doesn’t work 😡,1,False,kaleekais,Not happy,US
2023-02-07 01:47:29,"Since my last iPhone update, this app no longer works. 
At all.",1,False,cgbeane,Used to like this app,US
2022-05-16 20:59:30,It does not stop freezing cannot use so annoying,1,False,Un functional,Freezing,US
2023-06-03 21:55:05,Fitness widget inaccurate and on this app it is slower and massive gaps. Epilepsy I wish this was added so my Apple can track my gran Mal seizures when I sleep.,1,False,Trnyii,Watch & Health,US
2023-04-18 15:51:56,The app freezes and you can’t do anything in it,1,False,123Meli123meli,The app freezes,US
2023-02-16 04:49:40,It glitches and I can’t find my data…,1,False,JadaBlaize,After recent update,US
2022-02-19 23:17:47,I want an iMac version of this app.,4,False,knightmom03,iMac,US
2023-01-16 23:55:28,This app quit working. It doesn’t track my steps and how far I walk everyday. I have to use another app.,1,False,help me 55771,App,US
2022-11-19 19:10:36,"It doesn’t monitor my sleep and movement properly. I wanted to this, but I guess me expecting it to this was asking too much.",1,False,my D in your M,Bad,US
2022-03-31 01:53:39,I have type 2 diabetes and my vision fluctuates when my blood sugar levels drop.  It would be great if apple could add a vision category to the Health app.,1,False,jhttfcddxvv,Please add a vision tracker,US
2021-11-02 00:10:53,Thought we would be able to load the cards to the app ? Maybe it’s just me but…….,1,False,J2nmeyer,Covid 19 vaccine card,US
2023-06-03 03:57:22,So first I give it five stars ⭐️ I love ❤️ this app,5,False,Username ur mom,Love it 😊,US
2023-05-13 13:23:21,"Learn from the third party apps, shame on Apple 

I am already standing and Apple Watch says time to stand up",1,False,Loknath,Sleep app is horrible,US
2022-07-06 04:09:08,"No meaningful Siri integration (EG: hey Siri, log my weight). No widgets. What’s the point of tracking health stats if I can’t see them?",2,False,awburkey,No widgets and tough to use,US
2022-05-05 18:07:49,I updated to ios 15 and it stopped working and then went away!,1,False,BzGuide,health,US
2021-10-27 23:06:06,Would like to see an iPad and Mac app. Landscape support.,4,False,airic,iPad App,US
2022-01-14 00:06:39,Pls let ipad download the app,5,False,safegsageasfae!,Ipad,US
2023-01-18 01:45:19,"Headphones audio levels 
Resting energy",1,False,QWERTY1482084,Data logs unable to turn off,US
2022-12-31 14:12:46,Lame. And not to mention I can’t even view my second sleep cycle bc the graph chops it off at 1pm. So so stupid,1,False,Cor173762616,Don’t not allow for biphasic sleep cycles,US
2022-07-28 03:52:09,Please add a way for me to delete this 1984 crap from my phone. I hate this. I miss my Samsung.,1,False,UtmostDisdain,I hate everything about this,US
2022-06-18 04:25:12,"Lots of data which is great, User friendly not so much.",1,False,htv mass h,Where is the simplicity?,US
2022-02-20 14:59:32,"This is a bad app no instructions on how to set it up, no date setup steps doesn’t work a lot of garbage you don’t need",1,False,MJ LIKES,Setup,US
2022-01-05 16:30:10,"My provider reported historical immunization records and it appears that I did not receive the vaccine under the vaccine details screen. It says;

Not Given
Yes

Status
Not Done

This is partially correct because they did not administer my COVID shots but I wish these fields could be changed to reflect that more accurately.",1,False,N8DAWHG,Lack of clarity for immunization records,US
2022-12-19 08:13:20,Like I said with all that money they can’t get this app to work right,1,False,RaySerifovic,With all that money,US
2022-11-18 14:22:47,No obvious way to edit e.g. sleep data (unless there's some secret gesture incantation- like usual with iOS). Why?,1,False,-+(SingedWaffle)+-,Can’t manually edit data?,US
2022-05-30 14:47:04,"Health app stopped gathering information on May 18, 2023. No idea why. Cannot uninstall or reinstall it either. What’s going on Apple??",1,False,BMWBlack325,stopped working,US
2023-02-28 23:50:32,Add oxygen data to the app,4,False,Bisj2929,Adding oxygen data,US
2023-04-14 12:13:38,It randomly downloaded and I can’t delete it plz help Apple I want it off my phone,1,False,ttf c. hzgr. f. fv fxnh,Stupid,US
2022-04-08 03:53:38,I’m deleting the app.  I have a Garmin to count my steps and this thing won’t connect.,1,False,DaveM75208,Horrible if you have a Garmon,US
2021-12-10 07:37:21,Apple doesn’t care about your health. This is a marketing tool. If they cared about anyones health then so many of their Chinese workers wouldn’t be committing suicide.,1,False,R Hand,Meaningless trash,US
