date,review,rating,isEdited,userName,title,developerResponse,Country
2022-10-19 13:54:55,"For some reason, I’m now always get the message, “this HRV  data is excluded for stress analytics purposes due to high value” (but it’s only in the 100’s - 200’s” 

Love the app before. Please help.",1,False,WooglinTL,Not working right since the update,,US
2023-02-15 18:53:58,I tried many times to get my data recorded to start using the app. Both EKG and breathe app just scrolled saying it was waiting on data. Never happened.,1,False,Rinchak,Didn’t work.,,US
2022-06-11 17:47:21,Wish it would update faster. I don’t need to know what my stress level was 16 hours ago.,3,False,meh2587543567,Meh,"{'id': 30357622, 'body': 'Hi! We are sorry, you are disappointed with the app. \n\nOur app processes the data that your Apple Watch records to Apple Health App during the day. The number of measurements depends on how active you are because some measurements happen when you are at rest for some time. \n\nWe also recommend you restart your Apple Watch to fix any cynс issues. \n\nPlease, feel free to contact us if you have any other questions.\n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-06-14T16:51:00Z'}",US
2022-01-06 02:56:22,I have been trying to cancel this subscription but there seems to be no way to do so. I haven’t written for help and have received zero response.,1,False,Gdadandgigi,No response for support,"{'id': 27430317, 'body': 'Hello, we are sorry that our reply to your message was delayed. We have answered your question in DM or e-mail. Please, let me know if you have any other questions. I’ll be happy to help.\nBest Wishes, Elena.', 'modified': '2022-01-13T21:10:28Z'}",US
2023-03-19 02:30:38,I opened the app and followed the instructions but I can’t get it to connect with the watch to be able to track my breathing,1,False,Pumaken,Can’t get the app to work,,US
2022-10-29 11:10:44,This app doesn’t seem accurate and didn’t allow me the trial option so I’m stuck paying for something that I cannot use.,1,False,loulou8878,Do not like.,"{'id': 32865871, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-10-30T18:02:54Z'}",US
2022-11-14 00:01:26,Let’s me see the things in life that cause me stress!,5,False,cdns1000,Love it!,,US
2022-10-27 04:53:35,Tracking and reporting is pretty basic. Frustrating that you have to pay before you see what you get.,1,False,C.J.Bow,Not what I was looking for,"{'id': 32865956, 'body': 'Hi! We are sorry you are disappointed with the app. We continuously work on the app to make it better and to bring even more value to our users. If you have any questions or need assistance in canceling your subscription, please, feel free to contact us at dev@activeace.app. Best Wishes, Elena Strok', 'modified': '2022-10-30T18:13:24Z'}",US
2022-05-09 08:14:23,I had to give the app permission to all of my personal info and then it told me I have to pay to use the app. It very deceptive. Do not download unless you plan on paying.,1,False,Srmahin,They waste your time.,"{'id': 29672269, 'body': 'Hi! The app requests access to read your data to calculate your personal algorithm for monitoring stress. After this, you can use Stress Monitor App on the Apple Watch for free. It also includes Stress Monitor complication for Watch Face and the notifications on your stress level. Please, feel free to contact us at dev@activeace.app if you have any questions - I’ll be happy to help. Best Wishes, Elena Strok Founder of Stress Monitor App', 'modified': '2022-05-10T21:35:12Z'}",US
2023-03-09 14:46:10,Do you really have to pay for it?,3,False,Fjjfjsoak,Do you have to pay,,US
2022-11-26 16:01:05,Would probably buy this subscription if I could start with a free trial…unfortunately that’s not an option so I guess we’ll never find out!,1,False,Ophfdifcbygf,No free trial?!  $20 per month???,"{'id': 33458460, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-11-30T17:27:20Z'}",US
2023-01-01 23:51:41,I absolutely love the app! It’s works really well!,5,False,gorgeous grammy,Stress Monitoring,"{'id': 34068883, 'body': 'Thank you so much for your positive review! We are thrilled to hear that you are enjoying the app and finding it helpful. Your support means a lot to us and we will continue to work hard to provide the best experience possible. Thank you for choosing our app!\n\nBest Wishes,\nStress Monitor Team', 'modified': '2023-01-03T15:21:34Z'}",US
2022-09-06 13:51:36,I have a low resting heart rate and when I stand this app says that I’m stressed out or pay attention. Not designed for everyone. Wish I did the trial not the whole year.,1,False,Nik0905,Not worth the money,"{'id': 32019919, 'body': 'Hi! We’re sorry our app didn’t meet your expectations. Please, feel free to contact us at dev@activeace.app if you need instructions on how to cancel your subscription or get a refund.\xa0\n\nBest Wishes,\xa0Elena Strok\xa0\nFounder of Stress Monitor App', 'modified': '2022-09-14T15:40:08Z'}",US
2021-05-13 15:34:55,The app lets you get through the set up then goes to a screen where the only option is to pay for their lousy stress tracker or close the app.,1,False,mysourcream,Moneygrab,"{'id': 23178736, 'body': 'Hi! Our App calculates personal algorithm for monitoring stress and your stress highlights. In the iPhone app you’ll find deep dive analytics and premium features. If you are not sure about the subscription, you can continue to use our Stress Monitor App on your Watch and see how it works for you.  If you have any questions about the app - feel free to contact us at dev@activeace.app. Best Wishes, Stress Monitor App.', 'modified': '2021-06-03T15:38:44Z'}",US
2023-04-13 22:52:28,I give it a 1/2 star.  The program tells me my stress level 45 minutes to an hour later.   They will not refund your money.   Do not purchase,1,False,vickydawn2862,Stress monitor review,"{'id': 35970744, 'body': ""Hi! We are sorry our app didn’t meet your expectations.\nPlease note that refunds for purchases made on the Apple App Store are handled by Apple, and we do not have the ability to issue refunds directly. However, if you need assistance with the app or have any questions, please don't hesitate to contact us at dev@activeace.app and we will do our best to provide you with helpful instructions and support.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2023-04-15T08:50:06Z'}",US
2023-02-03 23:57:49,Onslaught of advertising notifications within the first few minutes of installation.,1,False,J. Cid,Notifications,,US
2021-11-06 15:45:06,Very interesting 🧐 still getting feel of it 🧐,5,False,Tomuchfor,STRESS METER,"{'id': 26325805, 'body': 'Hi! Thank you a lot for your feedback! Our team is continuously working on the app to make your experience better and bring even more value to all our users. If you have any questions or we can make the app better for you, please, always fell free to contact us at dev@activeace.app. Warm Wishes, Elena from Stress Monitor Team.', 'modified': '2021-11-17T16:00:33Z'}",US
2022-08-29 20:44:53,Totally worthless app unless you pay $20/month or $40/yr. Gives you a generic “reading” for your first day which is bogus. Said I was most stressed at 530 am when I was asleep,1,False,Marrie222,$20 a month,,US
2021-08-04 22:05:17,Not what I thought they make you pay for a subscription just to access the app,2,False,EBMang,Not as good,"{'id': 24363106, 'body': 'Hi! Our App calculates personal algorithm for monitoring stress and your stress highlights. In the iPhone app you’ll find deep dive analytics and premium features. If you are not sure about the subscription, you can continue to use our Stress Monitor App on your Apple Watch for free and see how it works for you. If you have any questions about the app - feel free to contact us at dev@activeace.app. Best Wishes, Elena', 'modified': '2021-08-06T20:32:16Z'}",US
2022-12-07 01:16:43,"This app cannot be for real.  It shows that when I exercise or play sports that my body is stressed, DUH.  It also tells me that when I am sleeping I am feeling stress.  I deleted the app.",1,False,SoundBroker,Are you joking?,"{'id': 33610622, 'body': ""Hi! We’re sorry our app didn’t meet your expectations. The stress in the app is not only emotional or psychological but physical as well. Insufficient sleep last night, alcohol, heat, and an exhausting workout can lower your body's resistance to stress. When you are exercising, your body experiences physical stress. In general, it is good to challenge the body with physical stress, as it increases the resistance to stress over time. But it is also important to monitor that the amount of stress you have doesn’t exceed your body's capacity to recover from it. If you have any other questions, please, feel free to contact us.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2022-12-08T12:53:37Z'}",US
2023-01-04 03:19:27,After an hour it loses all its functionality and begs for subscription.,1,False,mikepinkerton,App becomes useless after an hour,"{'id': 34114192, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help.\xa0\n\nBest Wishes,\nStress Monitor Team', 'modified': '2023-01-05T16:12:36Z'}",US
2023-05-05 01:28:05,It is exciting to have this technology.,5,True,KatsHealingVibes,I love stress monitor.,"{'id': 36310294, 'body': ""Thank you for your review! We're glad to hear that you're enjoying the app. Our team is dedicated to providing technology to help you manage your stress. If you have any feedback or suggestions, please feel free to share them with us.\n\nBest wishes,\nElena Strok\nFounder of Stress Monitor App"", 'modified': '2023-05-03T15:37:10Z'}",US
2023-04-24 00:44:17,I use this app to monitor my stress levels that effect my strength and moods.,4,False,hamilto8,Monitoring Stress,"{'id': 36162820, 'body': ""Thank you for sharing your experience! We're glad to hear that our app is helpful for you. If you have any suggestions or feedback, please don't hesitate to let us know.\n\nBest regards,\nStress Monitor Team"", 'modified': '2023-04-25T13:13:29Z'}",US
2023-01-10 17:03:26,And the reason is that it can give me two HRV scores seconds apart and they are vastly different.,2,False,ChrisBell453,I doubt the accuracy of it,"{'id': 34339688, 'body': 'Hi! We are sorry our app didn’t meet your expectations. \nFor the highest accuracy of manual measurements, we recommend being at rest for a few minutes before measuring. If there was physical activity, take measurements no earlier than 20 minutes later. It is also very important to stay as still as possible during the measurement. Please, contact us at dev@activeace.app if you have any other questions and we’ll be happy to help. \n\nBest Wishes, \nStress Monitor Team', 'modified': '2023-01-17T16:27:08Z'}",US
2022-11-09 20:04:04,Iv had it for a few days it keep saying i had bad sleep past 2 weeks . I have bad anxiety and it’s not going off like it should.,1,False,qqwpen t fn,Not working,,US
2023-03-17 06:03:29,"HRV, if this app correctly tracks it, has little or no correlation to the amount of stress I’m experiencing. The readings are off both ways.",1,False,hauss5,Data not useful,,US
2022-11-05 23:43:22,Great tracker for stressful times during the day.,5,False,NNKIM 2c,KeepItMoving Cindy,,US
2022-02-16 16:08:37,I downloaded this app to check my stress and it won’t even let me go past the first stage breathe app and all it says is waiting for results,1,False,tonyj821,Terrible app,"{'id': 28458330, 'body': 'Hi! We recommend checking that you’ve provided access to all requested Apple Health data. Our App calculates a personal algorithm for monitoring stress based on your Apple Health data. After this, you can use Stress Monitor App. \n\nBest Wishes, Elena from Stress Monitor App', 'modified': '2022-03-08T23:11:55Z'}",US
2023-05-11 18:25:07,Purchased app attempting to keep my stress levels low. When I feel perfectly normal the HRV data says I’m stressed. Does not do what the “reviews” claim it does. Thank you,1,False,Jaz The Realist,No Good.,,US
2023-04-18 19:02:51,Does not really reflect what I’m experiencing but I love the idea! Looking forward to where this app goes in the future.,2,False,Siren's Mom,Great idea,,US
2022-10-19 14:21:35,"Always loading, never working. Don't go premium. Useless",1,False,TheBostonJayhawks,Doesn't sync properly with watch,"{'id': 32824233, 'body': 'Hi! We’re sorry you’re disappointed with the app. If you have any questions or need assistance in canceling your subscription, please, feel free to contact us at dev@activeace.app. Best Wishes, Elena Strok', 'modified': '2022-10-27T16:49:44Z'}",US
2022-07-28 03:47:54,Provides very little information.,2,False,rewing,Pretty Worthless,"{'id': 31469388, 'body': 'Hi! We are sorry, that you are disappointed with the app. We continuously work on the app to make it better and to bring more value to all our users. Please, feel free to contact us at dev@activeace.app if you have any questions or suggestions.\xa0Best Wishes, Elena Strok Founder of Stress Monitor App', 'modified': '2022-08-15T15:32:46Z'}",US
2022-10-07 12:59:47,Love the concept except I can’t justify the cost. You get basically nothing for the free version and $20/month or $40/year is out of my budget.,1,False,Megaroys,Cost,,US
2022-04-17 13:52:38,Only the weekly screen is displayed unless you purchase something.,1,False,hcrvrcttbgtvtcs,Only displays one screen,"{'id': 29286251, 'body': 'Hi! The Stress Monitor App is free for all our users on the Apple Watch. Also, you can use our Stress Monitor complication for Watch Face for free, including the notifications on your stress level. \nPlease, feel free to contact us at dev@activeace.app if you have any questions about the app - I’ll be happy to help. \nBest Wishes, \nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-04-20T13:26:52Z'}",US
2023-04-22 13:16:43,"Looks cool and highly rated if you want to pay for it. Enter all your info then hit a paywall, no trial version or anything.  Next!",1,False,Weater0$,No way to try it,"{'id': 36162863, 'body': ""Thank you for sharing your thoughts with us. We're sorry to hear that our app hasn't met your expectations. We suggest giving our Stress Monitor App a try on the Apple Watch. It's free and comes with a Stress Monitor Watch Face and notifications on your stress level. If you have any other questions, please don't hesitate to reach out.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2023-04-25T13:16:40Z'}",US
2022-11-20 17:02:51,Disappointed in its accuracy. Sometimes I’m sleeping or resting and it warns of high stress level,3,False,shregurl,Lots of stress warnings,,US
2022-10-01 14:32:44,Worth it? Idk seems expensive for what it can do.,3,False,Dramp,Costly,,US
2022-04-18 05:10:26,Nice idea however the only times I got notices about being under stress was when I was completely relaxed.,1,False,Double nope,Way off base,"{'id': 29285944, 'body': ""Hi! The stress data in the app reflects not only emotional or mental stress, but physical stress as well. It’s shows how many resources your body has to resist external stressors.\n\nAn exhausting workout, bad sleep last night, alcohol, or mental stress can lower your body resistance to stress and might be the reason you see your data in the Overload or Pay Attention ranges, even if you don’t feel emotional stress at that moment.\n\nPlease, feel free to contact us at dev@activeace.app if you have any other questions about the app, and I'll be happy to help.\n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App"", 'modified': '2022-04-20T13:12:00Z'}",US
2022-08-10 10:37:18,Cannot back out from payment screen.  Had to force close app.  Deleted.,1,False,DelSentido,Traps user at payment screen.,"{'id': 31470420, 'body': 'Hello! We’re sorry, you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us at dev@activeace.app if you have any other questions and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-08-15T16:24:56Z'}",US
2021-01-31 08:05:59,Would be really nice if you would tell people you have to pay for it just to use it before they download it just to find out it coast money!!!,1,False,hi skensjksndjskskd,Money,"{'id': 20815245, 'body': 'Hi! We’re sorry that you are disappointed with our app. You could measure your stress and try how it works in a free version. If at this point you are not sure about the premium access - you can close the app and then open and try to measure your stress one more time. We’ll be glad if you decide to try our full version of the app with premium features. If you have any questions about the app, please email us at dev@activeace.app, we will respond promptly to you. Warm wishes, Stress Monitor team.', 'modified': '2021-02-02T19:33:56Z'}",US
2021-01-10 21:55:07,"This app is ""free to download"" as it states, but that's literally all that's free. The statement that uses the word ""choose"" in reference to subscriptions is incredibly misleading. It implies that the app can be used without a subscription. It cannot.",1,False,Biyxtren,Misleading,"{'id': 20348134, 'body': ""Hi Biyxtren, Thank you for your feedback. We are sorry to hear about your disappointment. In the free access, the app calculates your personal AI model for detecting stress and shows the results of the first stress measurement. Here you can see how the AI model for detecting stress works. Furthermore, in the free access, we calculate your stress based on the historical data and provide you with personal stress highlights based on this data. Here you can decide, whether to go with the full app access with extended analytics of your stress & health, and more. \n\nIf you're not sure at this point, you can always launch the app in the free version one more time and check your stress as many times as you wish.\n\nWe’ll be glad if you decide to try our full version of the app. If you have any other questions - always feel free to contact us at dev@activeace.app.\n\nWarm wishes,\nStress Monitor team."", 'modified': '2021-01-12T13:17:04Z'}",US
2023-01-03 00:05:10,The annual subscription is too much and the free option provides no value. I’m deleting the app.,1,False,jlf57,Free option is useless,"{'id': 34114450, 'body': 'Hi! We are sorry you are disappointed with the app. You can use Stress Monitor App on the Apple Watch for free and see if it works for you. It also includes free Stress Monitor Watch Face and notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help.  Best Wishes, Stress Monitor Team', 'modified': '2023-01-05T16:27:07Z'}",US
2022-12-08 00:18:37,I downloaded this app purchased it when I was in a relaxed state like in bed reading or tv it alerted me stress overload 😂in moments of high stress nothing seriously not worth it,1,False,Marky195882,Waste of $$ or time,"{'id': 33633527, 'body': ""Hi! We are sorry our app didn’t meet your expectations. \nThe stress in the app is not only emotional or psychological but physical as well. Insufficient sleep last night, alcohol, heat, and an exhausting workout can lower your body's resistance to stress. Please, contact us at dev@activeace.app if you need assistance canceling your subscription or requesting a refund.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2022-12-09T13:47:33Z'}",US
2021-12-30 06:16:21,Apparently you are REQUIRED to sign up for premium service. Seems like a helpful app but I don’t like being forced into a subscription. Bummer.,1,False,pcdebb,I’d like to try….,"{'id': 27166822, 'body': 'Hi! Our App calculates a personal algorithm for monitoring stress. After this, you can use Stress Monitor App on your Apple Watch for free and see how it works for you. In the free Apple Watch app, you can see your last stress zone, hrv, and stress insights. In the premium app version, there is more deep-dive analytics on stress. If you have any questions about the app - please, always feel free to contact us at dev@activeace.app. Best Wishes, Elena from Stress Monitor Team', 'modified': '2021-12-31T12:45:32Z'}",US
2022-03-05 21:46:45,It says I’m overloaded when I’m clam and relaxed. Save your money and look for a different app.,2,False,Cthoma70,Confusing,"{'id': 28458462, 'body': 'Hi! The HRV Score in the app shows not only psychological stress, but also physical stress. Your stress might be increased as a result of a bad sleep last night, alcohol intake, or an exhausting workout. We recommend following your stress trends to understand how your body copes with stress over time.\n\nIf you have any other questions, please, feel free to contact us.\n\nBest Wishes, Elena from Stress Monitor App', 'modified': '2022-03-08T23:23:56Z'}",US
2023-03-04 15:31:51,There is no trial period so I have no idea if the app is useful. I’m not paying for an app that I don’t know what it does.,2,False,Mrsjetset,Paywall,,US
2022-11-25 17:03:05,Very useful and informative.,5,False,brelle151,Great app,"{'id': 33458536, 'body': 'Hi! Thank you for your feedback! We are happy to know that the app is helpful for you! \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-11-30T17:32:55Z'}",US
2021-08-18 01:29:13,Nice app easy to follow,5,False,Made from: Ryan,Easy app,"{'id': 24594990, 'body': 'Hi! Thank you for your feedback. We are glad that you find it easy to monitor your mental and physical health with Stress Monitor. Our team is continuously working on the app to make it better for you and bring even more value to all our users. Please, always feel free to contact us if you have any other questions or suggestions about the app. Warm Wishes, Stress Monitor Team.', 'modified': '2021-08-19T08:24:38Z'}",US
2022-08-17 18:01:42,This app is not worth the money. My free trial ends today. They better not charge me.  Very confusing to try and end subscription.,1,False,MarsaMorris,Not worth it,"{'id': 31567711, 'body': 'Hi! We are sorry you are disappointed with the app. If you have any questions or suggestions about the app, please, feel free to contact us at dev@activeace.app and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-08-20T15:56:37Z'}",US
2022-08-14 18:03:58,"I’ve been sitting, watching some movie, and it said I was stressed. HELLO! I’m sitting, catatonic, watching a movie for God’s sake. How much more “less stressed” can I get??",2,False,propofkaron,What a joke,"{'id': 31600117, 'body': ""Hi! We’re sorry our app doesn’t meet your expectations. The stress in the app is not only emotional or psychological, but physical as well. Bad sleep last night, alcohol, heat, exhausting workout - all these can lower your body's resistance to stress. Please, feel free to contact us at dev@activeace.app if you have any other questions and I’ll be happy to help. \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App"", 'modified': '2022-08-22T14:45:17Z'}",US
2022-12-03 18:29:23,Helps me with my stress,5,False,Octupus 68,Great job,"{'id': 33633758, 'body': 'Hi! Thank you for your review! We are happy to know you enjoy the app! \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-12-09T13:59:44Z'}",US
2023-05-03 14:11:49,Good information I just can’t justify paying $30,2,False,SaltyPancakes03,Price.,,US
2022-12-01 23:45:53,It’s an unethical practice to make it very hard to cancel. I reached out to support and hope they address asap.,1,False,Ames517,Unable to cancel,,US
2023-05-20 06:25:23,Being forced to pay is not a good business model.,1,False,Kiwi-Keewee,Need to pay now,"{'id': 36758293, 'body': ""Hi! We understand that our current pricing model may not be suitable for everyone, and we apologize for any inconvenience this may cause. You can always use our app on your Apple Watch. It's free and includes Watch face and complications, stress notifications, and the recent stress result. Thank you for your understanding and have a great day! \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App"", 'modified': '2023-05-26T17:38:43Z'}",US
2023-05-19 02:26:01,Don’t update it because it makes the app useless. Deleting it now!!,1,False,brit2003,New update make it useless,,US
2022-12-29 15:23:12,Horrible app and non-existent customer service,1,False,honestreview4people,Horrible app even worse and non existent customer service,,US
2022-07-13 00:22:39,How does this app measure my stress level during a time that I don’t have my watch or phone on me??  Does not make any sense to me.  This app stresses me out.,1,False,Onajet,Garbage,"{'id': 30894154, 'body': 'Hi! We are sorry you are disappointed with the app. Our app processes the data that your Apple Watch records to Apple Health App\xa0when you wear your watch. Technically it’s not possible to have readings when you don’t wear your watch. Please, feel free to contact us at dev@activeace.app if you have any other questions or you can also share with us more details and I’ll do my best to help. \n\nBest Wishes, \nElena Strok\nFounder of Stress Monitor App ', 'modified': '2022-07-14T14:25:42Z'}",US
2023-03-16 14:01:54,It’s ok but cancelled not user friendly,2,False,smilesblueeyes,Might be worth a shot,,US
2023-01-06 19:58:37,I could be doing nothing relaxed and this app says pay attention ???,1,False,Calitrano,Not accurate,"{'id': 34180338, 'body': ""Hi! We are sorry our app didn’t meet your expectations. The stress in the app is not only emotional or psychological but physical as well. Insufficient sleep last night, alcohol, heat, and an exhausting workout can lower your body's resistance to stress. Please, contact us at dev@activeace.app if you have any other questions and we’ll be happy to help.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2023-01-09T15:24:00Z'}",US
2022-12-19 09:06:19,I want to cancel subscription,1,False,jebmyers,Useless information,"{'id': 34050917, 'body': 'Hi! We’re sorry our app didn’t meet your expectations. Please, contact us at dev@activeace.app if you need assistance in canceling your subscription. Best Wishes, Stress Monitor Team', 'modified': '2023-01-02T20:44:42Z'}",US
2022-09-28 19:52:23,So frustrating!,1,False,darche1971,Cannot connect health data from Apple watch.,,US
2022-08-23 20:15:40,"They got me, I didn't cancel my free trial in time and I had to pay $44 for an app that tells me, what general level of stress I'm currently at... Yay.",1,False,Suckered Into Free Trial,Didn't Cancel In Time,,US
2020-11-09 13:44:48,It takes you through set up and then gives you a choice of payment. Not free at all.,1,False,NCINPA,Not free,"{'id': 19098144, 'body': 'Hi NCINPA,\nThank you for your feedback. We are so sorry to hear your disappointment.\n\nWe show the results of the first measurement, where you can see how the model works, and then all measurements are customized and your personal model is calculated, which is available in the premium version of the app.\n\nSince your feedback is really important to us, we’ll think how we can expand the functionality of a free version to our users in later releases.\n\nWe’ll be glad if you follow our updates and come back to try both the premium version and the extended functionality of the free version in the following releases.\n\nWarm wishes, \nElena.', 'modified': '2020-11-13T20:13:01Z'}",US
2023-05-31 21:53:11,Update requires 7-day “trial subscription” when you used to get basic graph for free. Now you get nothing for free.,1,False,Acristina1013,Not Free,,US
2023-05-19 16:00:18,There used to be a free version but the recent update removed it.,1,False,ksmilew21,Took away free version,,US
2023-03-27 17:03:15,"I fought with my teen daughter on Friday and was very elevated, the app said it was the best day that week.

I had a quiet, self care day Saturday… worst day of the week for stress.",1,False,bgunder87,Not it,,US
2022-02-06 17:42:22,"It’s great App for stress
Thanks for the free 15 days",5,False,Sam Him,Great App,"{'id': 28070837, 'body': 'Hello, thank you for your feedback! We’re happy you like our app. \nOur team is continuously working on the app to make it better and to bring more value to all our users. If you have any questions or suggestions, please, always feel free to contact us. \n\nBest Wishes, \nElena Strok. ', 'modified': '2022-02-15T21:25:44Z'}",US
2023-05-17 07:14:10,Doesnt work. Its been at same number reading all day.,1,False,velveteenrabbitt,Kinda crap,,US
2023-03-28 21:17:06,This app makes know sense I’m literally resting watching tv very relaxed and the app says I’m in overload give me a break,1,False,Bradluk,Terrible app,,US
2021-05-01 00:24:29,This app once downloaded ask for subscription.,1,False,Mnn00,It is not free,"{'id': 22597962, 'body': 'Hi! Our App calculates your personal algorithm for monitoring stress during the day and shows your personal stress highlights. In the iPhone app you’ll find deep dive analytics and more premium features. If you are not sure about the subscription, you can continue to use our Stress Monitor App on your Watch and see how it works for you. Feel free to contact us at dev@activeace.app if you have any questions about the app - we’ll be glad to answer. Best Wishes, Stress Monitor App.', 'modified': '2021-05-03T18:26:36Z'}",US
2023-05-18 12:33:50,"For a simple graph? What are you, kidding me? Guess I’ll be deleting. That’s ridiculous.",1,False,lw0709,It was free and all of a sudden it’s $45?,,US
2022-01-12 00:46:06,This app is great,5,False,firefighter157,Five stars,"{'id': 27448786, 'body': 'Thank you for your feedback! We’re happy to hear you like our app. \nIf you have any questions, always feel free to contact us at dev@activeace.app\n\nBest Wishes, \nElena from Stress Monitor App', 'modified': '2022-01-14T16:21:04Z'}",US
2022-04-18 23:12:41,Good app to have,5,True,Bu&6592,App,"{'id': 29240471, 'body': 'Hi! To calculate your stress, our app uses the data, that your Apple Watch records when you just wear your watch. Usually, Apple Watch records such data less frequently, than every hour. As soon as you have such data - Stress Monitor notify you of your new stress update.\n\nWe also recommend using the Stress Monitor complication (or widget) for the Watch Face to have easy access to your last stress data.\n\nPlease, feel free to contact us at dev@activeace.app if you have any other questions. \n\nBest Wishes,\nStress Monitor Team', 'modified': '2022-04-18T17:47:12Z'}",US
2022-07-05 00:02:44,Does not work. Not worth paying.,1,False,I torch,Doesn’t work,"{'id': 30745579, 'body': 'Hi, we are sorry you disappointed with the app.\nYou can provide us more details about the issue at dev@activeace.app and we’ll do our best to find the solution as soon as possible. \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-07-06T10:19:36Z'}",US
2023-02-27 15:34:05,Wish they listed this a subscription based app instead of misleading it as a free app.,1,False,Psych32,Misleading,,US
2022-11-07 12:53:55,"Sent a question twice and they don’t respond. 😜 it’s not a FREE app, so a response would be nice",1,False,Sentry927,They don’t respond,,US
2022-10-14 01:17:19,The readings are so off the mark as to be useless,1,False,golfcap1,Not accurate,"{'id': 32646811, 'body': 'Hi! We’re sorry you’re disappointed with the app. If you have any questions or need assistance in canceling your subscription, please, feel free to contact us at dev@activeace.app.\n\nBest Wishes, \nElena Strok', 'modified': '2022-10-18T14:11:38Z'}",US
2021-08-22 10:18:48,All the features are behind a paywall. And is not stated on any description.,1,False,Bgzbear,Do not download,"{'id': 24713443, 'body': 'Hi! Our App calculates personal algorithm for monitoring stress and your stress highlights. In the iPhone app you’ll find deep dive analytics and premium features. If you are not sure about the subscription, you can continue to use our Stress Monitor App on your Apple Watch for free and see how it works for you. If you have any questions about the app - feel free to contact us at dev@activeace.app. Best Wishes, Elena', 'modified': '2021-08-25T13:23:57Z'}",US
2021-05-07 16:10:37,This app is horrible at stress monitoring. I ca be stressed to the max and this thing will say that I’m below normal for stress even though I’m crying!,1,False,Stormyartdesigns,Horrible,"{'id': 22724668, 'body': 'Hi, Let me clarify this. In the app you see your personal HRV Score. The lower your score in the app (in the red or orange zone) - the worse your body copes with stress, which means the higher your stress. \n\nThe higher your personal HRV Score (Green zone or Blue on the heatmap) - the better your body cope with stress. \n\nWe know that for some of our users the HRV Score looks confusing. And right now our team is working on the new release where we’ll try to communicate it clearly to our users. We are thankful for your feedback and for highlighting important things. \n\nPlease, send us a message at dev@activeace.app and we’ll be glad to provide more details about the app. \n\nBest Wishes, Elena from Stress Monitor team.', 'modified': '2021-05-10T15:07:50Z'}",US
2021-11-22 15:01:01,Is it free if you don’t choose premium?,2,False,Price Question,Price??,"{'id': 26440078, 'body': 'Hi! You can use Stress Monitor App on your Apple Watch for free if you don’t choose a premium subscription. If you have any questions about the app - please, always feel free to contact us at dev@activeace.app. Best Wishes, Elena from Stress Monitor Team', 'modified': '2021-11-23T21:01:27Z'}",US
2022-09-10 22:38:37,Do not buy!  Doesn’t work and is a rip off.,1,False,Niece2011,Rip off,"{'id': 32018418, 'body': 'Hi! We’re sorry you are disappointed with our app. Please, contact us at dev@activeace.app and we’ll do our best to resolve the issue or if you need instructions on how to unsubscribe. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-09-14T14:16:34Z'}",US
2023-05-02 22:29:52,It doesn’t work. I want a refund.,1,False,Mergerdips,Doesn’t work,,US
